"user_type","code","type","name","parent_id","note"
"View","510518","view","Comisiones","5105",""
"View","510521","view","Viáticos","5105",""
"View","510524","view","Incapacidades","5105",""
"View","510527","view","Auxilio de transporte","5105",""
"View","510530","view","Cesantías","5105",""
"View","510533","view","Intereses sobre cesantías","5105",""
"View","510536","view","Prima de servicios","5105",""
"View","510539","view","Vacaciones","5105",""
"View","510542","view","Primas extralegales","5105",""
"View","510545","view","Auxilios","5105",""
"View","510548","view","Bonificaciones","5105",""
"View","510551","view","Dotación y suministro a trabajadores","5105",""
"View","510554","view","Seguros","5105",""
"View","510557","view","Cuotas partes pensiones de jubilación","5105",""
"View","510558","view","Amortización cálculo actuarial pensiones de jubilación","5105",""
"View","510559","view","Pensiones de jubilación","5105",""
"View","510560","view","Indemnizaciones laborales","5105",""
"View","510561","view","Amortización bonos pensionales","5105",""
"View","510562","view","Amortización títulos pensionales","5105",""
"View","510563","view","Capacitación al personal","5105",""
"View","510566","view","Gastos deportivos y de recreación","5105",""
"View","510568","view","Aportes a administradoras de riesgos profesionales, ARP","5105",""
"View","510569","view","Aportes a entidades promotoras de salud, EPS","5105",""
"View","510570","view","Aportes a fondos de pensiones y/o cesantías","5105",""
"View","510572","view","Aportes cajas de compensación familiar","5105",""
"View","510575","view","Aportes ICBF","5105",""
"View","510578","view","SENA","5105",""
"View","510581","view","Aportes sindicales","5105",""
"View","510584","view","Gastos médicos y drogas","5105",""
"View","510595","view","Otros","5105",""
"View","510599","view","Ajustes por inflación","5105",""
"View","5110","view","HONORARIOS","51","Descripción:
Registra los gastos ocasionados por concepto de honorarios por servicios recibidos.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","511005","view","Junta directiva","5110",""
"View","511010","view","Revisoría fiscal","5110",""
"View","511015","view","Auditoría externa","5110",""
"View","511020","view","Avalúos","5110",""
"View","511025","view","Asesoría jurídica","5110",""
"View","511030","view","Asesoría financiera","5110",""
"View","511035","view","Asesoría técnica","5110",""
"View","511095","view","Otros","5110",""
"View","511099","view","Ajustes por inflación","5110",""
"View","5115","view","IMPUESTOS","51","Descripción:
Registra el valor de los gastos pagados o causados por el ente económico originados en impuestos o tasas de carácter obligatorio a favor del Estado diferentes a los de renta y complementarios, de conformidad con las normas legales vigentes.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","511505","view","Industria y comercio","5115",""
"View","511510","view","De timbres","5115",""
"View","511515","view","A la propiedad raíz","5115",""
"View","511520","view","Derechos sobre instrumentos públicos","5115",""
"View","511525","view","De valorización","5115",""
"View","511530","view","De turismo","5115",""
"View","511535","view","Tasa por utilización de puertos","5115",""
"View","511540","view","De vehículos","5115",""
"View","511545","view","De espectáculos públicos","5115",""
"View","511550","view","Cuotas de fomento","5115",""
"View","511570","view","IVA descontable","5115",""
"View","511595","view","Otros","5115",""
"View","511599","view","Ajustes por inflación","5115",""
"View","5120","view","ARRENDAMIENTOS","51","Descripción:
Registra el valor de los gastos pagados o causados por el ente económico originados en servicios de arrendamientos de bienes, para el desarrollo del objeto social.
Dinámica:
Débitos
1. Por el valor del arrendamiento pagado o causado.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","512005","view","Terrenos","5120",""
"View","512010","view","Construcciones y edificaciones","5120",""
"View","512015","view","Maquinaria y equipo","5120",""
"View","512020","view","Equipo de oficina","5120",""
"View","512025","view","Equipo de computación y comunicación","5120",""
"View","512030","view","Equipo médico-científico","5120",""
"View","512035","view","Equipo de hoteles y restaurantes","5120",""
"View","512040","view","Flota y equipo de transporte","5120",""
"View","512045","view","Flota y equipo fluvial y/o marítimo","5120",""
"View","512050","view","Flota y equipo aéreo","5120",""
"View","512055","view","Flota y equipo férreo","5120",""
"View","512060","view","Acueductos, plantas y redes","5120",""
"View","512065","view","Aeródromos","5120",""
"View","512070","view","Semovientes","5120",""
"View","512095","view","Otros","5120",""
"View","512099","view","Ajustes por inflación","5120",""
"View","5125","view","CONTRIBUCIONES Y AFILIACIONES","51","Descripción:
Registra el valor de los gastos pagados o causados por el ente económico por concepto de contribuciones, aportes, afiliaciones y/o cuotas de sostenimiento, con organismos públicos o privados por mandato legal o libre vinculación.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","512505","view","Contribuciones","5125",""
"View","512510","view","Afiliaciones y sostenimiento","5125",""
"View","512599","view","Ajustes por inflación","5125",""
"View","5130","view","SEGUROS","51","Descripción:
Registra el valor de los gastos pagados o causados por el ente económico por concepto de seguros en sus diversas modalidades.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","513005","view","Manejo","5130",""
"View","513010","view","Cumplimiento","5130",""
"View","513015","view","Corriente débil","5130",""
"View","513020","view","Vida colectiva","5130",""
"View","513025","view","Incendio","5130",""
"View","513030","view","Terremoto","5130",""
"View","513035","view","Sustracción y hurto","5130",""
"View","513040","view","Flota y equipo de transporte","5130",""
"View","513045","view","Flota y equipo fluvial y/o marítimo","5130",""
"View","513050","view","Flota y equipo aéreo","5130",""
"View","513055","view","Flota y equipo férreo","5130",""
"View","513060","view","Responsabilidad civil y extracontractual","5130",""
"View","513065","view","Vuelo","5130",""
"View","513070","view","Rotura de maquinaria","5130",""
"View","513075","view","Obligatorio accidente de tránsito","5130",""
"View","513080","view","Lucro cesante","5130",""
"View","513085","view","Transporte de mercancía","5130",""
"View","513095","view","Otros","5130",""
"View","513099","view","Ajustes por inflación","5130",""
"View","5135","view","SERVICIOS","51","Descripción:
Registra el valor de los gastos pagados o causados por el ente económico por concepto de servicios tales como aseo y vigilancia, asistencia técnica, procesamiento electrónico de datos, servicios públicos, transportes, fletes y acarreos.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","513505","view","Aseo y vigilancia","5135",""
"View","513510","view","Temporales","5135",""
"View","513515","view","Asistencia técnica","5135",""
"View","513520","view","Procesamiento electrónico de datos","5135",""
"View","513525","view","Acueducto y alcantarillado","5135",""
"View","513530","view","Energía eléctrica","5135",""
"View","513535","view","Teléfono","5135",""
"View","513540","view","Correo, portes y telegramas","5135",""
"View","513545","view","Fax y télex","5135",""
"View","513550","view","Transporte, fletes y acarreos","5135",""
"View","513555","view","Gas","5135",""
"View","513595","view","Otros","5135",""
"View","513599","view","Ajustes por inflación","5135",""
"View","5140","view","GASTOS LEGALES","51","Descripción:
Registra el valor de los gastos pagados o causados por el ente económico en cumplimiento de disposiciones legales de carácter obligatorio tales como: gastos notariales, aduaneros y consulares, registro mercantil, trámites y licencias.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","514005","view","Notariales","5140",""
"View","514010","view","Registro mercantil","5140",""
"View","514015","view","Trámites y licencias","5140",""
"View","514020","view","Aduaneros","5140",""
"View","514025","view","Consulares","5140",""
"View","514095","view","Otros","5140",""
"View","514099","view","Ajustes por inflación","5140",""
"View","5145","view","MANTENIMIENTO Y REPARACIONES","51","Descripción:
Registra los gastos ocasionados por concepto de mantenimiento y reparaciones que se efectúan en desarrollo del giro operativo del ente económico.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","514505","view","Terrenos","5145",""
"View","514510","view","Construcciones y edificaciones","5145",""
"View","514515","view","Maquinaria y equipo","5145",""
"View","514520","view","Equipo de oficina","5145",""
"View","514525","view","Equipo de computación y comunicación","5145",""
"View","514530","view","Equipo médico-científico","5145",""
"View","514535","view","Equipo de hoteles y restaurantes","5145",""
"View","514540","view","Flota y equipo de transporte","5145",""
"View","514545","view","Flota y equipo fluvial y/o marítimo","5145",""
"View","514550","view","Flota y equipo aéreo","5145",""
"View","514555","view","Flota y equipo férreo","5145",""
"View","514560","view","Acueductos, plantas y redes","5145",""
"View","514565","view","Armamento de vigilancia","5145",""
"View","514570","view","Vías de comunicación","5145",""
"View","514599","view","Ajustes por inflación","5145",""
"View","5150","view","ADECUACIóN E INSTALACIóN","51","Descripción:
Registra los gastos ocasionados por concepto de adecuación e instalación de oficinas efectuados por el ente económico.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","515005","view","Instalaciones eléctricas","5150",""
"View","515010","view","Arreglos ornamentales","5150",""
"View","515015","view","Reparaciones locativas","5150",""
"View","515095","view","Otros","5150",""
"View","515099","view","Ajustes por inflación","5150",""
"View","5155","view","GASTOS DE VIAJE","51","Descripción:
Registra las erogaciones ocasionadas por concepto de gastos de viaje que se efectúan en desarrollo del giro normal de operaciones del ente económico.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","515505","view","Alojamiento y manutención","5155",""
"View","515510","view","Pasajes fluviales y/o marítimos","5155",""
"View","515515","view","Pasajes aéreos","5155",""
"View","515520","view","Pasajes terrestres","5155",""
"View","515525","view","Pasajes férreos","5155",""
"View","515595","view","Otros","5155",""
"View","515599","view","Ajustes por inflación","5155",""
"View","5160","view","DEPRECIACIONES","51","Descripción:
Registra los valores calculados por el ente económico sobre la base del costo ajustado por inflación, de acuerdo con las instrucciones señaladas en la cuenta 1592 -depreciación acumulada-.
Dinámica:
Débitos
1. Por el valor de las depreciaciones efectuadas durante el ejercicio.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","516005","view","Construcciones y edificaciones","5160",""
"View","516010","view","Maquinaria y equipo","5160",""
"View","516015","view","Equipo de oficina","5160",""
"View","516020","view","Equipo de computación y comunicación","5160",""
"View","516025","view","Equipo médico-científico","5160",""
"View","516030","view","Equipo de hoteles y restaurantes","5160",""
"View","516035","view","Flota y equipo de transporte","5160",""
"View","516040","view","Flota y equipo fluvial y/o marítimo","5160",""
"View","516045","view","Flota y equipo aéreo","5160",""
"View","516050","view","Flota y equipo férreo","5160",""
"View","516055","view","Acueductos, plantas y redes","5160",""
"View","516060","view","Armamento de vigilancia","5160",""
"View","516099","view","Ajustes por inflación","5160",""
"View","5165","view","AMORTIZACIONES","51","Descripción:
Registra los valores correspondientes a las amortizaciones efectuadas de conformidad con las instrucciones impartidas para los cargos diferidos.
Dinámica:
Débitos
1. Por el valor de las amortizaciones efectuadas durante el ejercicio.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","516505","view","Vías de comunicación","5165",""
"View","516510","view","Intangibles","5165",""
"View","516515","view","Cargos diferidos","5165",""
"View","516595","view","Otras","5165",""
"View","516599","view","Ajustes por inflación","5165",""
"View","5195","view","DIVERSOS","51","Descripción:
Registra los gastos operacionales ocasionados por conceptos diferentes a los especificados anteriormente.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","519505","view","Comisiones","5195",""
"View","519510","view","Libros, suscripciones, periódicos y revistas","5195",""
"View","519515","view","Música ambiental","5195",""
"View","519520","view","Gastos de representación y relaciones públicas","5195",""
"View","519525","view","Elementos de aseo y cafetería","5195",""
"View","519530","view","Útiles, papelería y fotocopias","5195",""
"View","519535","view","Combustibles y lubricantes","5195",""
"View","519540","view","Envases y empaques","5195",""
"View","519545","view","Taxis y buses","5195",""
"View","519550","view","Estampillas","5195",""
"View","519555","view","Microfilmación","5195",""
"View","519560","view","Casino y restaurante","5195",""
"View","519565","view","Parqueaderos","5195",""
"View","519570","view","Indemnización por daños a terceros","5195",""
"View","519575","view","Pólvora y similares","5195",""
"View","519595","view","Otros","5195",""
"View","519599","view","Ajustes por inflación","5195",""
"View","5199","view","PROVISIONES","51","Descripción:
Registra el valor de las sumas provisionadas por el ente económico para cubrir contingencias de pérdidas probables así como también para disminuir el valor de los activos cuando sea necesario de acuerdo con las normas técnicas. Las provisiones registradas deben ser justificadas, cuantificables y verificables y se deberán efectuar de conformidad con las instrucciones impartidas para cada cuenta.
Dinámica:
Débitos
1. Por el valor de las provisiones efectuadas durante el ejercicio.
Créditos
1. Por el valor de las reversiones de las provisiones excesivas o indebidas cuando correspondan al mismo ejercicio, y
2. Por la cancelación del saldo al cierre del ejercicio."
"View","519905","view","Inversiones","5199",""
"View","519910","view","Deudores","5199",""
"View","519915","view","Propiedades, planta y equipo","5199",""
"View","519995","view","Otros activos","5199",""
"View","519999","view","Ajustes por inflación","5199",""
"View","52","view","OPERACIONALES DE VENTAS","5","Descripción:
Comprende los gastos ocasionados en el desarrollo principal del objeto social del ente económico y se registran, sobre la base de causación, las sumas o valores en que se incurre durante el ejercicio, directamente relacionados con la gestión de ventas encaminada a la dirección, planeación, organización de las políticas establecidas para el desarrollo de la actividad de ventas del ente económico incluyendo básicamente las incurridas en las áreas ejecutiva, de distribución, mercadeo, comercialización, promoción, publicidad y ventas. Se clasifican bajo los conceptos de gastos de personal, honorarios, impuestos, arrendamientos, contribuciones y afiliaciones, seguros, servicios, provisiones entre otros."
"View","5205","view","GASTOS DE PERSONAL","52","Descripción:
Registra los gastos ocasionados por concepto de la relación laboral existente de conformidad con las disposiciones legales vigentes, el reglamento interno del ente económico, pacto laboral o laudo.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","520503","view","Salario integral","5205",""
"View","520506","view","Sueldos","5205",""
"View","520512","view","Jornales","5205",""
"View","520515","view","Horas extras y recargos","5205",""
"View","520518","view","Comisiones","5205",""
"View","520521","view","Viáticos","5205",""
"View","520524","view","Incapacidades","5205",""
"View","520527","view","Auxilio de transporte","5205",""
"View","520530","view","Cesantías","5205",""
"View","520533","view","Intereses sobre cesantías","5205",""
"View","520536","view","Prima de servicios","5205",""
"View","520539","view","Vacaciones","5205",""
"View","520542","view","Primas extralegales","5205",""
"View","520545","view","Auxilios","5205",""
"View","520548","view","Bonificaciones","5205",""
"View","520551","view","Dotación y suministro a trabajadores","5205",""
"View","520554","view","Seguros","5205",""
"View","520557","view","Cuotas partes pensiones de jubilación","5205",""
"View","520558","view","Amortización cálculo actuarial pensiones de jubilación","5205",""
"View","520559","view","Pensiones de jubilación","5205",""
"View","520560","view","Indemnizaciones laborales","5205",""
"View","520561","view","Amortización bonos pensionales","5205",""
"View","520562","view","Amortización títulos pensionales","5205",""
"View","520563","view","Capacitación al personal","5205",""
"View","520566","view","Gastos deportivos y de recreación","5205",""
"View","520568","view","Aportes a administradoras de riesgos profesionales, ARP","5205",""
"View","520569","view","Aportes a entidades promotoras de salud, EPS","5205",""
"View","520570","view","Aportes a fondos de pensiones y/o cesantías","5205",""
"View","520572","view","Aportes cajas de compensación familiar","5205",""
"View","520575","view","Aportes ICBF","5205",""
"View","520578","view","SENA","5205",""
"View","520581","view","Aportes sindicales","5205",""
"View","520584","view","Gastos médicos y drogas","5205",""
"View","520595","view","Otros","5205",""
"View","520599","view","Ajustes por inflación","5205",""
"View","5210","view","HONORARIOS","52","Descripción:
Registra los gastos ocasionados por concepto de honorarios por servicios recibidos.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","521005","view","Junta directiva","5210",""
"View","521010","view","Revisoría fiscal","5210",""
"View","521015","view","Auditoría externa","5210",""
"View","521020","view","Avalúos","5210",""
"View","521025","view","Asesoría jurídica","5210",""
"View","521030","view","Asesoría financiera","5210",""
"View","521035","view","Asesoría técnica","5210",""
"View","521095","view","Otros","5210",""
"View","521099","view","Ajustes por inflación","5210",""
"View","5215","view","IMPUESTOS","52","Descripción:
Registra el valor de los gastos pagados o causados por el ente económico originados en impuestos o tasas de carácter obligatorio a favor del Estado diferentes a los de renta y complementarios, de conformidad con las normas legales vigentes.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","521505","view","Industria y comercio","5215",""
"View","521510","view","De timbres","5215",""
"View","521515","view","A la propiedad raíz","5215",""
"View","521520","view","Derechos sobre instrumentos públicos","5215",""
"View","521525","view","De valorización","5215",""
"View","521530","view","De turismo","5215",""
"View","521535","view","Tasa por utilización de puertos","5215",""
"View","521540","view","De vehículos","5215",""
"View","521545","view","De espectáculos públicos","5215",""
"View","521550","view","Cuotas de fomento","5215",""
"View","521555","view","Licores","5215",""
"View","521560","view","Cervezas","5215",""
"View","521565","view","Cigarrillos","5215",""
"View","521570","view","IVA descontable","5215",""
"View","521595","view","Otros","5215",""
"View","521599","view","Ajustes por inflación","5215",""
"View","5220","view","ARRENDAMIENTOS","52","Descripción:
Registra el valor de los gastos pagados o causados por el ente económico originados en servicios de arrendamientos de bienes para el desarrollo del objeto social.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","522005","view","Terrenos","5220",""
"View","522010","view","Construcciones y edificaciones","5220",""
"View","522015","view","Maquinaria y equipo","5220",""
"View","522020","view","Equipo de oficina","5220",""
"View","522025","view","Equipo de computación y comunicación","5220",""
"View","522030","view","Equipo médico-científico","5220",""
"View","522035","view","Equipo de hoteles y restaurantes","5220",""
"View","522040","view","Flota y equipo de transporte","5220",""
"View","522045","view","Flota y equipo fluvial y/o marítimo","5220",""
"View","522050","view","Flota y equipo aéreo","5220",""
"View","522055","view","Flota y equipo férreo","5220",""
"View","522060","view","Acueductos, plantas y redes","5220",""
"View","522065","view","Aeródromos","5220",""
"View","522070","view","Semovientes","5220",""
"View","522095","view","Otros","5220",""
"View","522099","view","Ajustes por inflación","5220",""
"View","5225","view","CONTRIBUCIONES Y AFILIACIONES","52","Descripción:
Registra el valor de los gastos pagados o causados por el ente económico originados en contribuciones, aportes, afiliaciones y/o cuotas de sostenimiento, con organismos públicos o privados por mandato legal o libre vinculación.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","522505","view","Contribuciones","5225",""
"View","522510","view","Afiliaciones y sostenimiento","5225",""
"View","522599","view","Ajustes por inflación","5225",""
"View","5230","view","SEGUROS","52","Descripción:
Registra el valor de los gastos pagados o causados por el ente económico por concepto de seguros en sus diversas modalidades.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","523005","view","Manejo","5230",""
"View","523010","view","Cumplimiento","5230",""
"View","523015","view","Corriente débil","5230",""
"View","523020","view","Vida colectiva","5230",""
"View","523025","view","Incendio","5230",""
"View","523030","view","Terremoto","5230",""
"View","523035","view","Sustracción y hurto","5230",""
"View","523040","view","Flota y equipo de transporte","5230",""
"View","523045","view","Flota y equipo fluvial y/o marítimo","5230",""
"View","523050","view","Flota y equipo aéreo","5230",""
"View","523055","view","Flota y equipo férreo","5230",""
"View","523060","view","Responsabilidad civil y extracontractual","5230",""
"View","523065","view","Vuelo","5230",""
"View","523070","view","Rotura de maquinaria","5230",""
"View","523075","view","Obligatorio accidente de tránsito","5230",""
"View","523080","view","Lucro cesante","5230",""
"View","523095","view","Otros","5230",""
"View","523099","view","Ajustes por inflación","5230",""
"View","5235","view","SERVICIOS","52","Descripción:
Registra el valor de los gastos pagados o causados por el ente económico por concepto de servicios tales como, aseo y vigilancia, asistencia técnica, procesamiento electrónico de datos, servicios públicos, transportes, fletes y acarreos.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","523505","view","Aseo y vigilancia","5235",""
"View","523510","view","Temporales","5235",""
"View","523515","view","Asistencia técnica","5235",""
"View","523520","view","Procesamiento electrónico de datos","5235",""
"View","523525","view","Acueducto y alcantarillado","5235",""
"View","523530","view","Energía eléctrica","5235",""
"View","523535","view","Teléfono","5235",""
"View","523540","view","Correo, portes y telegramas","5235",""
"View","523545","view","Fax y télex","5235",""
"View","523550","view","Transporte, fletes y acarreos","5235",""
"View","523555","view","Gas","5235",""
"View","523560","view","Publicidad, propaganda y promoción","5235",""
"View","523595","view","Otros","5235",""
"View","523599","view","Ajustes por inflación","5235",""
"View","5240","view","GASTOS LEGALES","52","Descripción:
Registra el valor de los gastos pagados o causados por el ente económico en cumplimiento de disposiciones legales de carácter obligatorio tales como: gastos notariales, aduaneros y consulares, registro mercantil, trámites y licencias.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","524005","view","Notariales","5240",""
"View","524010","view","Registro mercantil","5240",""
"View","524015","view","Trámites y licencias","5240",""
"View","524020","view","Aduaneros","5240",""
"View","524025","view","Consulares","5240",""
"View","524095","view","Otros","5240",""
"View","524099","view","Ajustes por inflación","5240",""
"View","5245","view","MANTENIMIENTO Y REPARACIONES","52","Descripción:
Registra los gastos ocasionados por concepto de mantenimiento y reparaciones que se efectúan en desarrollo del giro operativo del ente económico.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","524505","view","Terrenos","5245",""
"View","524510","view","Construcciones y edificaciones","5245",""
"View","524515","view","Maquinaria y equipo","5245",""
"View","524520","view","Equipo de oficina","5245",""
"View","524525","view","Equipo de computación y comunicación","5245",""
"View","524530","view","Equipo médico-científico","5245",""
"View","524535","view","Equipo de hoteles y restaurantes","5245",""
"View","524540","view","Flota y equipo de transporte","5245",""
"View","524545","view","Flota y equipo fluvial y/o marítimo","5245",""
"View","524550","view","Flota y equipo aéreo","5245",""
"View","524555","view","Flota y equipo férreo","5245",""
"View","524560","view","Acueductos, plantas y redes","5245",""
"View","524565","view","Armamento de vigilancia","5245",""
"View","524570","view","Vías de comunicación","5245",""
"View","524599","view","Ajustes por inflación","5245",""
"View","5250","view","ADECUACIóN E INSTALACIóN","52","Descripción:
Registra los gastos ocasionados por concepto de adecuación e instalación de oficinas efectuados por el ente económico.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","525005","view","Instalaciones eléctricas","5250",""
"View","525010","view","Arreglos ornamentales","5250",""
"View","525015","view","Reparaciones locativas","5250",""
"View","525095","view","Otros","5250",""
"View","525099","view","Ajustes por inflación","5250",""
"View","5255","view","GASTOS DE VIAJE","52","Descripción:
Registra las erogaciones ocasionadas por concepto de gastos de viaje que se efectúan en desarrollo del giro operativo del ente económico.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","525505","view","Alojamiento y manutención","5255",""
"View","525510","view","Pasajes fluviales y/o marítimos","5255",""
"View","525515","view","Pasajes aéreos","5255",""
"View","525520","view","Pasajes terrestres","5255",""
"View","525525","view","Pasajes férreos","5255",""
"View","525595","view","Otros","5255",""
"View","525599","view","Ajustes por inflación","5255",""
"View","5260","view","DEPRECIACIONES","52","Descripción:
Registra los valores calculados por el ente económico sobre la base del costo ajustado por inflación, de acuerdo con las instrucciones señaladas en la cuenta 1592 -depreciación acumulada-.
Dinámica:
Débitos
1. Por el valor de las depreciaciones efectuadas durante el ejercicio.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","526005","view","Construcciones y edificaciones","5260",""
"View","526010","view","Maquinaria y equipo","5260",""
"View","526015","view","Equipo de oficina","5260",""
"View","526020","view","Equipo de computación y comunicación","5260",""
"View","526025","view","Equipo médico-científico","5260",""
"View","526030","view","Equipo de hoteles y restaurantes","5260",""
"View","526035","view","Flota y equipo de transporte","5260",""
"View","526040","view","Flota y equipo fluvial y/o marítimo","5260",""
"View","526045","view","Flota y equipo aéreo","5260",""
"View","526050","view","Flota y equipo férreo","5260",""
"View","526055","view","Acueductos, plantas y redes","5260",""
"View","526060","view","Armamento de vigilancia","5260",""
"View","526065","view","Envases y empaques","5260",""
"View","526099","view","Ajustes por inflación","5260",""
"View","5265","view","AMORTIZACIONES","52","Descripción:
Registra los valores correspondientes a las amortizaciones efectuadas de conformidad con las instrucciones impartidas para los cargos diferidos.
Dinámica:
Débitos
1. Por el valor de las amortizaciones efectuadas durante el ejercicio.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","526505","view","Vías de comunicación","5265",""
"View","526510","view","Intangibles","5265",""
"View","526515","view","Cargos diferidos","5265",""
"View","526595","view","Otras","5265",""
"View","526599","view","Ajustes por inflación","5265",""
"View","5270","view","FINANCIEROS-REAJUSTE DEL SISTEMA","52","Descripción:
Registra el saldo débito resultante de netear la subcuenta 271005 -reajuste del sistema-, al finalizar el grupo. Esta cuenta es de uso exclusivo de las sociedades administradoras de consorcios comerciales.
Dinámica:
Débitos
1. Por el valor del saldo débito de la subcuenta 271005 al finalizar el grupo.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","527099","view","Ajustes por inflación","5270",""
"View","5275","view","PéRDIDAS MéTODO DE PARTICIPACIóN","52","Descripción:
Registra el valor correspondiente a la participación en las pérdidas por la aplicación del método de participación, de las inversiones que posee el ente económico en sociedades subordinadas, cuando la actividad principal de este sea financiera.
Dinámica:
Débitos
1. Por el valor de las pérdidas, producto de la aplicación del método de participación.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","527505","view","De sociedades anónimas y/o asimiladas","5275",""
"View","527510","view","De sociedades limitadas y/o asimiladas","5275",""
"View","5295","view","DIVERSOS","52","Descripción:
Registra los gastos operacionales ocasionados por conceptos diferentes a los especificados anteriormente.
Dinámica:
Débitos
1. Por el valor pagado o causado por cada uno de los conceptos.
Créditos
1. Por la cancelación del saldo al cierre del ejercicio."
"View","529505","view","Comisiones","5295",""
"View","529510","view","Libros, suscripciones, periódicos y revistas","5295",""
"View","529515","view","Música ambiental","5295",""
"View","529520","view","Gastos de representación y relaciones públicas","5295",""
"View","529525","view","Elementos de aseo y cafetería","5295",""
"View","529530","view","Útiles, papelería y fotocopias","5295",""
"View","529535","view","Combustibles y lubricantes","5295",""
"View","529540","view","Envases y empaques","5295",""
"View","529545","view","Taxis y buses","5295",""
"View","529550","view","Estampillas","5295",""
"View","529555","view","Microfilmación","5295",""
"View","529560","view","Casino y restaurante","5295",""
"View","529565","view","Parqueaderos","5295",""
"View","529570","view","Indemnización por daños a terceros","5295",""
"View","529575","view","Pólvora y similares","5295",""
"View","529595","view","Otros","5295",""
"View","529599","view","Ajustes por inflación","5295",""
"View","5299","view","PROVISIONES","52","Descripción:
Registra el valor de las sumas provisionadas por el ente económico para cubrir contingencia de pérdidas probables así como también para disminuir el valor de los activos cuando sea necesario de acuerdo con las normas técnicas. Las provisiones registradas deben ser justificadas, cuantificables y verificables y se deberán efectuar de conformidad con las instrucciones impartidas para cada cuenta.
Dinámica:
Débitos
1. Por el valor de las provisiones efectuadas durante el ejercicio.
Créditos
1. Por el valor de las reversiones de las provisiones excesivas o indebidas cuando correspondan al mismo ejercicio, y
2. Por la cancelación del saldo al cierre del ejercicio."
"View","529905","view","Inversiones","5299",""
"View","529910","view","Deudores","5299",""
"View","529915","view","Inventarios","5299",""
"View","529920","view","Propiedades, planta y equipo","5299",""
"View","529995","view","Otros activos","5299",""
"View","529999","view","Ajustes por inflación","5299",""
